Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.58153E-3,69.1291599,0.984567822,0.003972589,0.690140845,0
3.79692E-3,69.508851428,0.987991652,0.003873274,0.690140845,0
3.85859E-3,69.894710723,0.988824007,0.00377396,0.690140845,0
4.06063E-3,70.300773431,0.991167263,0.003674645,0.690140845,0
4.31035E-3,70.731808678,0.993396385,0.00357533,0.704225352,0
4.66757E-3,71.198565843,0.99564391,0.003476015,0.704225352,0
4.68688E-3,71.667253961,0.995740782,0.003376701,0.704225352,0
4.70511E-3,72.137764549,0.995830235,0.003277386,0.704225352,0
4.74563E-3,72.612328015,0.996022486,0.003178071,0.704225352,0
5.17955E-3,73.130283066,0.997600433,0.003078757,0.704225352,0
5.19378E-3,73.649661139,0.997639874,0.002979442,0.704225352,0
5.20868E-3,74.170529463,0.997680484,0.002880127,0.704225352,0
5.25255E-3,74.695784942,0.997796025,0.002780812,0.704225352,0
5.30024E-3,75.225808716,0.997915086,0.002681498,0.718309859,0
5.4794E-3,75.773748588,0.998307741,0.002582183,0.732394366,0
5.54095E-3,76.327843961,0.998424815,0.002482868,0.732394366,0
5.78198E-3,76.90604151,0.998810347,0.002383553,0.732394366,0
5.85934E-3,77.491975763,0.998912855,0.002284239,0.746478873,0
6.25216E-3,78.117192246,0.999311991,0.002184924,0.76056338,0
6.53268E-3,78.770460454,0.999503744,0.002085609,0.774647887,0
6.62603E-3,79.433062998,0.999554865,0.001986295,0.774647887,0
6.72017E-3,80.10507974,0.999601091,0.00188698,0.774647887,0
7.29296E-3,80.834375951,0.999795285,0.001787665,0.788732394,0
7.36648E-3,81.571024212,0.999812085,0.00168835,0.802816901,0
7.69467E-3,82.340491316,0.999871779,0.001589036,0.802816901,0
7.70266E-3,83.110756837,0.999872965,0.001489721,0.802816901,0
8.52552E-3,83.963309286,0.99995128,0.001390406,0.816901408,0
8.89927E-3,84.853236499,0.999968475,0.001291091,0.816901408,0
9.00718E-3,85.753954362,0.999972198,0.001191777,0.830985915,0
9.87276E-3,86.74123084,0.999989855,0.001092462,0.845070423,0
1.0052E-2,87.746426373,0.999991766,0.000993147,0.85915493,0
1.09265E-2,88.83907397,0.999997026,0.000893833,0.873239437,0
1.09513E-2,89.934199016,0.999997111,0.000794518,0.887323944,0
1.15413E-2,91.088333261,0.999998547,0.000695203,0.901408451,0
1.20926E-2,92.297596393,0.999999235,0.000595888,0.915492958,0
1.26838E-2,93.565976595,0.999999616,0.000496574,0.929577465,0
1.30613E-2,94.87210564,0.999999753,0.000397259,0.943661972,0
1.447E-2,96.319109617,0.999999952,0.000297944,0.957746479,0
1.75521E-2,98.074319242,0.999999999,0.000198629,0.971830986,0
1.92568E-2,100,1,0.000099315,0.985915493,0
1.92568E-2,100,1,0.000099315,1,0
